"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","2","2","0","0"
"2024 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","30","27","0","0"
"2024 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","4","0","0",""
"2024 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","11","0","0",""
"2024 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","288","252","44","0"
"2024 General Election","13002","TOWN OF ALBION - DANE COUNTY","85","84","0","0"
"2024 General Election","13004","TOWN OF BERRY - DANE COUNTY","84","83","0","0"
"2024 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","54","54","0","0"
"2024 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","147","147","0","0"
"2024 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","66","66","0","0"
"2024 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","394","383","0","0"
"2024 General Election","13014","TOWN OF BURKE - DANE COUNTY","295","293","0","0"
"2024 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","47","47","0","0"
"2024 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","362","359","0","0"
"2024 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","141","137","0","0"
"2024 General Election","13022","TOWN OF DANE - DANE COUNTY","54","52","0","0"
"2024 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","136","126","0","0"
"2024 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","123","123","0","0"
"2024 General Election","13028","TOWN OF DUNN - DANE COUNTY","441","438","0","0"
"2024 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","66","65","0","0"
"2024 General Election","13036","TOWN OF MEDINA - DANE COUNTY","103","103","0","0"
"2024 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","989","979","0","0"
"2024 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","70","68","0","0"
"2024 General Election","13042","TOWN OF OREGON - DANE COUNTY","401","391","0","0"
"2024 General Election","13044","TOWN OF PERRY - DANE COUNTY","64","62","0","0"
"2024 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","261","255","0","0"
"2024 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","62","52","0","0"
"2024 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","133","131","0","0"
"2024 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","188","187","0","0"
"2024 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","201","196","0","0"
"2024 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","221","218","0","0"
"2024 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","176","157","0","0"
"2024 General Election","13060","TOWN OF VERMONT - DANE COUNTY","87","80","0","0"
"2024 General Election","13062","TOWN OF VERONA - DANE COUNTY","251","224","1","0"
"2024 General Election","13064","TOWN OF VIENNA - DANE COUNTY","118","117","0","0"
"2024 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","582","573","0","0"
"2024 General Election","13070","TOWN OF YORK - DANE COUNTY","35","34","0","0"
"2024 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","281","276","0","0"
"2024 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","86","86","0","0"
"2024 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","55","55","0","0"
"2024 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","72","72","0","0"
"2024 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","149","6","0","0"
"2024 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","844","836","0","0"
"2024 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","311","309","0","0"
"2024 General Election","13116","VILLAGE OF DANE - DANE COUNTY","70","69","0","0"
"2024 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","171","170","0","0"
"2024 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","1163","1138","4","0"
"2024 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","183","181","0","0"
"2024 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","219","219","0","0"
"2024 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","140","138","0","0"
"2024 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","933","898","5","0"
"2024 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","644","612","0","0"
"2024 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","1074","1054","0","0"
"2024 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","11","11","0","0"
"2024 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","402","398","1","0"
"2024 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","1727","1594","7","0"
"2024 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","879","867","0","0"
"2024 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","3610","3568","3","0"
"2024 General Election","13251","CITY OF MADISON - DANE COUNTY","28917","27412","0","0"
"2024 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","3186","3159","0","0"
"2024 General Election","13258","CITY OF MONONA - DANE COUNTY","979","972","0","0"
"2024 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","1501","1493","14","0"
"2024 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","4062","4010","5","0"
"2024 General Election","13286","CITY OF VERONA - DANE COUNTY","1551","1529","9","0"
"2024 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","113","113","0","0"
"2024 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","322","322","0","0"
"2024 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","28","26","0","0"
"2024 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","34","33","0","0"
"2024 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","10","8","0","0"
"2024 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","26","25","0","0"
"2024 General Election","14014","TOWN OF ELBA - DODGE COUNTY","50","49","0","0"
"2024 General Election","14016","TOWN OF EMMET - DODGE COUNTY","50","47","0","0"
"2024 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","56","56","0","0"
"2024 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","51","51","0","0"
"2024 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","88","88","0","0"
"2024 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","49","49","0","0"
"2024 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","48","48","0","0"
"2024 General Election","14028","TOWN OF LEROY - DODGE COUNTY","27","27","0","0"
"2024 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","33","33","0","0"
"2024 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","41","40","0","0"
"2024 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","36","36","0","0"
"2024 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","30","29","0","0"
"2024 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","122","122","0","0"
"2024 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","30","30","0","0"
"2024 General Election","14042","TOWN OF THERESA - DODGE COUNTY","26","26","0","0"
"2024 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","54","53","0","0"
"2024 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","77","77","0","0"
"2024 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","19","19","0","0"
"2024 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","4","4","0","0"
"2024 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","38","38","5","0"
"2024 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","24","24","0","0"
"2024 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","26","26","0","0"
"2024 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","72","72","0","0"
"2024 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","10","10","0","0"
"2024 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","20","20","0","0"
"2024 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","101","57","0","0"
"2024 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","21","21","0","0"
"2024 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","61","61","0","0"
"2024 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","918","910","0","0"
"2024 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","60","60","0","0"
"2024 General Election","14236","CITY OF HORICON - DODGE COUNTY","199","197","0","0"
"2024 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","72","53","0","0"
"2024 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","322","322","0","0"
"2024 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","374","370","0","0"
"2024 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","120","119","0","0"
"2024 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","45","44","0","0"
"2024 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","30","30","0","0"
"2024 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","101","100","0","0"
"2024 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","34","34","0","0"
"2024 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","83","83","0","0"
"2024 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","127","121","0","0"
"2024 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","77","77","0","0"
"2024 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","186","184","0","0"
"2024 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","127","127","0","0"
"2024 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","253","245","0","0"
"2024 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","46","46","0","0"
"2024 General Election","15026","TOWN OF UNION - DOOR COUNTY","48","45","0","0"
"2024 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","58","55","0","0"
"2024 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","37","37","0","0"
"2024 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","37","35","0","0"
"2024 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","13","13","0","0"
"2024 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","154","100","0","0"
"2024 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","656","653","0","0"
"2024 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","71","70","0","0"
"2024 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","41","41","0","0"
"2024 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","44","44","0","0"
"2024 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","7","6","0","0"
"2024 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","9","9","0","0"
"2024 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","41","41","0","0"
"2024 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","40","39","0","0"
"2024 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","18","18","0","0"
"2024 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","29","29","0","0"
"2024 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","30","30","0","0"
"2024 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","64","63","0","0"
"2024 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","30","27","0","0"
"2024 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","67","53","0","0"
"2024 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","51","51","0","0"
"2024 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","121","115","0","0"
"2024 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","71","71","0","0"
"2024 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","84","82","0","0"
"2024 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","28","28","0","0"
"2024 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","17","17","0","0"
"2024 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","13","13","0","0"
"2024 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","36","33","0","0"
"2024 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","1984","1889","11","0"
"2024 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","65","64","0","0"
"2024 General Election","17004","TOWN OF DUNN - DUNN COUNTY","80","79","4","0"
"2024 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","29","29","0","0"
"2024 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","87","87","0","0"
"2024 General Election","17010","TOWN OF GRANT - DUNN COUNTY","14","14","0","0"
"2024 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","18","18","0","0"
"2024 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","26","26","0","0"
"2024 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","245","241","0","0"
"2024 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","20","18","0","0"
"2024 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","18","18","0","0"
"2024 General Election","17022","TOWN OF PERU - DUNN COUNTY","2","2","0","0"
"2024 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","147","146","0","0"
"2024 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","33","33","0","0"
"2024 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","18","18","0","0"
"2024 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","13","13","0","0"
"2024 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","28","27","1","0"
"2024 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","47","44","1","0"
"2024 General Election","17036","TOWN OF STANTON - DUNN COUNTY","44","44","0","0"
"2024 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","164","163","0","0"
"2024 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","17","17","0","0"
"2024 General Election","17042","TOWN OF WESTON - DUNN COUNTY","22","20","0","0"
"2024 General Election","17044","TOWN OF WILSON - DUNN COUNTY","26","26","0","0"
"2024 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","22","22","0","0"
"2024 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","43","43","0","0"
"2024 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","7","7","0","0"
"2024 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","20","20","0","0"
"2024 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","20","20","0","0"
"2024 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","3","3","0","0"
"2024 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","8","8","0","0"
"2024 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","945","942","0","0"
"2024 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","47","47","0","0"
"2024 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","132","123","0","0"
"2024 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","33","32","0","0"
"2024 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","27","27","0","0"
"2024 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","5","5","0","0"
"2024 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","40","37","0","0"
"2024 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","35","30","0","0"
"2024 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","19","14","0","0"
"2024 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","252","251","0","0"
"2024 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","200","199","0","0"
"2024 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","198","191","0","0"
"2024 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","547","537","0","0"
"2024 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","6","5","0","0"
"2024 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","22","21","0","0"
"2024 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","39","37","0","0"
"2024 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","701","569","12","0"
"2024 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","57","56","1","0"
"2024 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","4234","4031","5","0"
"2024 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","26","15","0","0"
"2024 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","18","18","0","0"
"2024 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","6","0","0",""
"2024 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","35","32","0","0"
"2024 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","151","151","11","0"
"2024 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","21","20","0","0"
"2024 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","22","0","0",""
"2024 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","8","5","0","0"
"2024 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","18","0","0",""
"2024 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","75","67","0","0"
"2024 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","89","89","0","0"
"2024 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","82","76","0","0"
"2024 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","78","76","0","0"
"2024 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","35","0","0",""
"2024 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","58","39","0","0"
"2024 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","180","4","0","0"
"2024 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","299","264","0","0"
"2024 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","30","22","0","0"
"2024 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","182","179","0","0"
"2024 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","77","76","0","0"
"2024 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","50","38","0","0"
"2024 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","19","16","0","0"
"2024 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","18","17","0","0"
"2024 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","62","30","0","0"
"2024 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","35","2","0","0"
"2024 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","30","28","0","0"
"2024 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","26","1","0","0"
"2024 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","289","282","0","0"
"2024 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","34","34","0","0"
"2024 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","32","32","0","0"
"2024 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","50","50","0","0"
"2024 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","21","20","0","0"
"2024 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","3","1","0","0"
"2024 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","17","17","0","0"
"2024 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","266","262","0","0"
"2024 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","26","26","0","0"
"2024 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","35","32","0","0"
"2024 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","18","16","0","0"
"2024 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","2596","2356","0","0"
"2024 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","450","439","0","0"
"2024 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","6","0","0",""
"2024 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","42","31","0","0"
"2024 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","13","13","0","0"
"2024 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","3","3","0","0"
"2024 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","5","5","0","0"
"2024 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","26","15","0","0"
"2024 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","30","28","0","0"
"2024 General Election","21016","TOWN OF HILES - FOREST COUNTY","57","55","0","0"
"2024 General Election","21018","TOWN OF LAONA - FOREST COUNTY","62","50","0","0"
"2024 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","76","62","0","0"
"2024 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","56","55","0","0"
"2024 General Election","21026","TOWN OF ROSS - FOREST COUNTY","1","0","0",""
"2024 General Election","21028","TOWN OF WABENO - FOREST COUNTY","43","34","0","0"
"2024 General Election","21211","CITY OF CRANDON - FOREST COUNTY","63","62","0","0"
"2024 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","14","14","0","0"
"2024 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","10","10","0","0"
"2024 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","8","8","0","0"
"2024 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","7","7","0","0"
"2024 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","7","7","0","0"
"2024 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","5","4","0","0"
"2024 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","22","22","0","0"
"2024 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","20","18","0","0"
"2024 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","6","6","0","0"
"2024 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","26","26","0","0"
"2024 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","45","45","0","0"
"2024 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","6","4","0","0"
"2024 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","110","0","0",""
"2024 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","5","5","0","0"
"2024 General Election","22030","TOWN OF LIMA - GRANT COUNTY","27","27","0","0"
"2024 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","5","5","0","0"
"2024 General Election","22034","TOWN OF MARION - GRANT COUNTY","22","22","0","0"
"2024 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","1","1","0","0"
"2024 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","4","4","0","0"
"2024 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","11","0","0",""
"2024 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","6","6","0","0"
"2024 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","13","12","0","0"
"2024 General Election","22046","TOWN OF PARIS - GRANT COUNTY","23","22","0","0"
"2024 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","2","0","0",""
"2024 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","135","130","0","0"
"2024 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","24","24","0","0"
"2024 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","49","39","0","0"
"2024 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","26","12","0","0"
"2024 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","15","0","0",""
"2024 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","11","11","0","0"
"2024 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","13","13","0","0"
"2024 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","6","5","0","0"
"2024 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","12","12","0","0"
"2024 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","27","27","0","0"
"2024 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","21","21","0","0"
"2024 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","8","8","0","0"
"2024 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","20","0","0",""
"2024 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","35","35","0","0"
"2024 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","58","58","0","0"
"2024 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","18","18","0","0"
"2024 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","20","20","0","0"
"2024 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","3","1","0","0"
"2024 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","72","71","0","0"
"2024 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","6","6","0","0"
"2024 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","30","29","0","0"
"2024 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","7","6","0","0"
"2024 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","5","5","0","0"
"2024 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","112","110","0","0"
"2024 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","132","132","0","0"
"2024 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","155","155","0","0"
"2024 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","174","172","0","0"
"2024 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","530","530","0","0"
"2024 General Election","23002","TOWN OF ADAMS - GREEN COUNTY","19","19","0","0"
"2024 General Election","23004","TOWN OF ALBANY - GREEN COUNTY","60","59","0","0"
"2024 General Election","23006","TOWN OF BROOKLYN - GREEN COUNTY","81","81","0","0"
"2024 General Election","23008","TOWN OF CADIZ - GREEN COUNTY","30","30","0","0"
"2024 General Election","23010","TOWN OF CLARNO - GREEN COUNTY","50","50","0","0"
"2024 General Election","23012","TOWN OF DECATUR - GREEN COUNTY","75","73","0","0"
"2024 General Election","23014","TOWN OF EXETER - GREEN COUNTY","177","177","8","0"
"2024 General Election","23016","TOWN OF JEFFERSON - GREEN COUNTY","41","41","2","0"
"2024 General Election","23018","TOWN OF JORDAN - GREEN COUNTY","20","19","0","0"
"2024 General Election","23020","TOWN OF MONROE - GREEN COUNTY","84","59","0","0"
