"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","12121","VILLAGE OF EASTMAN - CRAWFORD COUNTY","39","39","26","2"
"2020 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","58","53","41","0"
"2020 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","93","93","76","7"
"2020 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","11","10","1","0"
"2020 General Election","12151","VILLAGE OF MT. STERLING - CRAWFORD COUNTY","10","10","0","0"
"2020 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","87","85","72","18"
"2020 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","10","10","2","0"
"2020 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","66","61","26","0"
"2020 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","1260","1256","1063","245"
"2020 General Election","13002","TOWN OF ALBION - DANE COUNTY","511","510","398","114"
"2020 General Election","13004","TOWN OF BERRY - DANE COUNTY","401","400","350","89"
"2020 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","177","176","143","7"
"2020 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","627","625","513","130"
"2020 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","270","267","189","0"
"2020 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","1557","1556","1192","201"
"2020 General Election","13014","TOWN OF BURKE - DANE COUNTY","1175","1173","957","189"
"2020 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","290","289","212","68"
"2020 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","1774","1771","1492","298"
"2020 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","575","575","462","42"
"2020 General Election","13022","TOWN OF DANE - DANE COUNTY","202","202","157","21"
"2020 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","433","430","304","0"
"2020 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","634","632","531","130"
"2020 General Election","13028","TOWN OF DUNN - DANE COUNTY","2416","2414","2103","718"
"2020 General Election","13032","TOWN OF MADISON - DANE COUNTY","1831","1827","1413","296"
"2020 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","304","298","237","29"
"2020 General Election","13036","TOWN OF MEDINA - DANE COUNTY","433","432","300","36"
"2020 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","3435","3431","2875","635"
"2020 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","400","400","349","80"
"2020 General Election","13042","TOWN OF OREGON - DANE COUNTY","1458","1456","1241","269"
"2020 General Election","13044","TOWN OF PERRY - DANE COUNTY","223","223","194","19"
"2020 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","1377","1377","1224","305"
"2020 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","229","224","171","14"
"2020 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","555","554","470","59"
"2020 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","714","711","551","22"
"2020 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","842","837","656","84"
"2020 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","1170","1170","996","324"
"2020 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","857","855","717","161"
"2020 General Election","13060","TOWN OF VERMONT - DANE COUNTY","359","359","266","18"
"2020 General Election","13062","TOWN OF VERONA - DANE COUNTY","956","956","824","193"
"2020 General Election","13064","TOWN OF VIENNA - DANE COUNTY","545","544","414","76"
"2020 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","2147","2136","1803","289"
"2020 General Election","13070","TOWN OF YORK - DANE COUNTY","147","144","109","2"
"2020 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","977","976","830","154"
"2020 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","461","461","376","76"
"2020 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","287","287","248","69"
"2020 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","353","353","294","59"
"2020 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","722","721","605","62"
"2020 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","3042","3039","2610","545"
"2020 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","1634","1632","1343","343"
"2020 General Election","13116","VILLAGE OF DANE - DANE COUNTY","303","303","243","31"
"2020 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","746","743","545","40"
"2020 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","4398","4388","3676","684"
"2020 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","733","732","562","99"
"2020 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","980","978","767","145"
"2020 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","606","605","496","33"
"2020 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","4442","4440","3948","1072"
"2020 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","3088","3079","2537","545"
"2020 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","4970","4965","4281","930"
"2020 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","44","43","20","0"
"2020 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","1443","1442","1246","58"
"2020 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","6959","6955","5959","1217"
"2020 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","3593","3592","3001","591"
"2020 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","12313","12303","10587","1779"
"2020 General Election","13251","CITY OF MADISON - DANE COUNTY","116046","115836","98609","12740"
"2020 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","10690","10682","9345","875"
"2020 General Election","13258","CITY OF MONONA - DANE COUNTY","4457","4455","3893","834"
"2020 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","5407","5398","4612","684"
"2020 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","15629","15619","13288","3026"
"2020 General Election","13286","CITY OF VERONA - DANE COUNTY","6644","6642","5762","1202"
"2020 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","713","711","557","241"
"2020 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","1206","1205","955","158"
"2020 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","117","117","78","6"
"2020 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","186","186","154","10"
"2020 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","77","77","58","4"
"2020 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","138","138","97","25"
"2020 General Election","14014","TOWN OF ELBA - DODGE COUNTY","213","213","175","30"
"2020 General Election","14016","TOWN OF EMMET - DODGE COUNTY","277","277","220","22"
"2020 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","272","270","215","55"
"2020 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","242","241","198","111"
"2020 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","409","409","318","90"
"2020 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","287","286","229","65"
"2020 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","370","368","312","128"
"2020 General Election","14028","TOWN OF LEROY - DODGE COUNTY","195","195","121","4"
"2020 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","188","188","148","43"
"2020 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","204","204","180","33"
"2020 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","201","201","168","12"
"2020 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","180","180","138","6"
"2020 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","662","657","544","230"
"2020 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","124","123","94","11"
"2020 General Election","14042","TOWN OF THERESA - DODGE COUNTY","127","125","85","6"
"2020 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","240","237","176","17"
"2020 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","310","310","250","31"
"2020 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","130","130","112","34"
"2020 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","36","36","30","17"
"2020 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","197","197","158","57"
"2020 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","138","138","105","46"
"2020 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","159","158","113","22"
"2020 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","512","511","423","160"
"2020 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","29","29","17","2"
"2020 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","76","76","59","10"
"2020 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","322","322","272","114"
"2020 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","78","78","57","6"
"2020 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","244","244","201","48"
"2020 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","3823","3820","3147","834"
"2020 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","272","270","230","67"
"2020 General Election","14236","CITY OF HORICON - DODGE COUNTY","797","796","673","201"
"2020 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","371","371","298","134"
"2020 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","1454","1451","1227","528"
"2020 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","2470","2466","2105","839"
"2020 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","530","528","467","95"
"2020 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","223","219","173","7"
"2020 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","110","109","81","6"
"2020 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","557","557","490","161"
"2020 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","238","235","192","16"
"2020 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","362","361","294","26"
"2020 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","563","561","467","88"
"2020 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","311","311","259","36"
"2020 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","1003","998","837","230"
"2020 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","585","579","486","42"
"2020 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","1349","1345","1170","343"
"2020 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","202","197","169","3"
"2020 General Election","15026","TOWN OF UNION - DOOR COUNTY","241","238","171","4"
"2020 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","342","308","250","27"
"2020 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","161","161","144","43"
"2020 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","139","139","103","17"
"2020 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","77","77","52","2"
"2020 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","526","523","442","73"
"2020 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","3289","3288","2904","728"
"2020 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","223","222","160","11"
"2020 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","172","168","135","12"
"2020 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","167","167","137","10"
"2020 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","28","28","17","2"
"2020 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","37","37","20","1"
"2020 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","180","180","131","19"
"2020 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","238","237","120","2"
"2020 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","81","81","62","1"
"2020 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","116","109","83","1"
"2020 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","131","131","115","3"
"2020 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","223","223","180","0"
"2020 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","231","230","152","18"
"2020 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","233","231","185","23"
"2020 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","202","202","163","14"
"2020 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","543","540","420","18"
"2020 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","224","222","167","36"
"2020 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","299","294","232","35"
"2020 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","70","70","52","2"
"2020 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","91","91","65","8"
"2020 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","125","123","112","36"
"2020 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","204","204","172","63"
"2020 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","6993","6982","5933","921"
"2020 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","192","191","140","20"
"2020 General Election","17004","TOWN OF DUNN - DUNN COUNTY","315","315","247","40"
"2020 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","150","150","91","7"
"2020 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","368","365","234","5"
"2020 General Election","17010","TOWN OF GRANT - DUNN COUNTY","63","62","43","10"
"2020 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","89","87","66","4"
"2020 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","101","100","67","2"
"2020 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","819","818","624","41"
"2020 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","71","71","41","1"
"2020 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","84","83","64","7"
"2020 General Election","17022","TOWN OF PERU - DUNN COUNTY","43","41","34","0"
"2020 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","563","562","440","44"
"2020 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","130","128","84","6"
"2020 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","77","77","53","8"
"2020 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","44","43","23","2"
"2020 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","175","173","124","10"
"2020 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","369","355","262","73"
"2020 General Election","17036","TOWN OF STANTON - DUNN COUNTY","136","136","96","3"
"2020 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","651","649","556","145"
"2020 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","79","79","55","3"
"2020 General Election","17042","TOWN OF WESTON - DUNN COUNTY","84","84","57","0"
"2020 General Election","17044","TOWN OF WILSON - DUNN COUNTY","62","61","51","2"
"2020 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","139","139","103","19"
"2020 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","220","219","175","30"
"2020 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","15","14","11","0"
"2020 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","153","152","101","7"
"2020 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","55","51","44","5"
"2020 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","12","12","7","3"
"2020 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","26","26","14","1"
"2020 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","3349","3342","2555","516"
"2020 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","226","225","164","17"
"2020 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","495","495","372","50"
"2020 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","121","119","65","5"
"2020 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","150","150","109","6"
"2020 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","50","50","26","0"
"2020 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","237","230","128","10"
"2020 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","162","159","107","26"
"2020 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","54","53","31","1"
"2020 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","1075","1074","850","155"
"2020 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","1015","1015","875","360"
"2020 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","810","795","529","67"
"2020 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","2776","2776","2433","891"
"2020 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","45","45","24","0"
"2020 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","42","40","29","3"
"2020 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","297","252","174","39"
"2020 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","2617","2610","2202","620"
"2020 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","225","222","168","15"
"2020 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","19679","19650","16798","5180"
"2020 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","26","0","0",""
"2020 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","99","98","70","0"
"2020 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","38","35","24","0"
"2020 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","63","20","19","0"
"2020 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","722","722","605","69"
"2020 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","111","111","80","0"
"2020 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","55","55","39","2"
"2020 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","34","34","21","2"
"2020 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","118","103","79","0"
"2020 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","372","369","266","26"
"2020 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","577","575","440","107"
"2020 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","377","359","299","56"
"2020 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","321","311","225","3"
"2020 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","268","249","166","5"
"2020 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","273","263","176","19"
"2020 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","793","740","518","0"
"2020 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","1257","1248","993","169"
"2020 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","171","163","134","14"
"2020 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","599","596","496","0"
"2020 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","441","418","266","14"
"2020 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","247","239","191","12"
"2020 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","103","99","64","0"
"2020 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","122","118","92","5"
"2020 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","322","314","257","54"
"2020 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","330","327","261","56"
"2020 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","133","131","102","12"
"2020 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","118","112","88","7"
"2020 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","1583","1575","1311","362"
"2020 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","233","222","155","4"
"2020 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","147","143","121","21"
"2020 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","406","392","325","154"
"2020 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","161","152","97","15"
"2020 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","28","28","23","2"
"2020 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","81","81","59","0"
"2020 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","1210","1202","1009","237"
"2020 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","183","183","132","37"
"2020 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","195","189","161","45"
"2020 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","74","69","44","1"
"2020 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","10727","10720","9021","2074"
"2020 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","1962","1954","1623","440"
"2020 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","34","34","15","0"
"2020 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","91","88","61","4"
"2020 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","88","88","61","8"
"2020 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","14","14","10","3"
"2020 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","9","9","7","2"
"2020 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","96","95","69","0"
"2020 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","91","89","72","3"
"2020 General Election","21016","TOWN OF HILES - FOREST COUNTY","157","157","126","17"
"2020 General Election","21018","TOWN OF LAONA - FOREST COUNTY","248","247","193","31"
"2020 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","269","267","203","32"
"2020 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","220","220","167","22"
"2020 General Election","21024","TOWN OF POPPLE RIVER - FOREST COUNTY","7","7","1","0"
"2020 General Election","21026","TOWN OF ROSS - FOREST COUNTY","12","12","0","0"
"2020 General Election","21028","TOWN OF WABENO - FOREST COUNTY","126","122","84","4"
"2020 General Election","21211","CITY OF CRANDON - FOREST COUNTY","326","326","245","0"
"2020 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","102","99","79","27"
"2020 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","60","60","45","0"
"2020 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","55","54","40","0"
"2020 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","41","40","31","4"
"2020 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","41","41","39","3"
"2020 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","35","35","28","0"
"2020 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","80","79","66","0"
"2020 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","74","74","58","0"
"2020 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","21","20","15","0"
"2020 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","96","94","63","0"
"2020 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","362","361","287","0"
"2020 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","28","22","19","0"
"2020 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","596","595","398","14"
"2020 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","45","44","26","0"
"2020 General Election","22030","TOWN OF LIMA - GRANT COUNTY","145","144","111","12"
"2020 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","28","28","19","1"
"2020 General Election","22034","TOWN OF MARION - GRANT COUNTY","87","87","49","0"
"2020 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","24","24","11","4"
"2020 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","16","16","10","0"
"2020 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","74","69","57","2"
"2020 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","79","77","56","0"
"2020 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","112","111","71","2"
"2020 General Election","22046","TOWN OF PARIS - GRANT COUNTY","137","136","102","11"
"2020 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","40","40","22","0"
"2020 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","377","368","229","0"
"2020 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","137","137","105","8"
"2020 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","178","178","135","7"
"2020 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","116","109","92","10"
"2020 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","48","48","32","0"
"2020 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","42","42","32","0"
"2020 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","65","63","42","0"
"2020 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","18","18","13","2"
"2020 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","47","47","35","0"
"2020 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","50","47","35","0"
"2020 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","99","96","74","9"
"2020 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","70","68","41","0"
"2020 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","171","170","128","43"
"2020 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","221","220","168","21"
"2020 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","264","246","210","59"
"2020 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","99","99","75","1"
"2020 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","118","115","94","8"
"2020 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","28","27","23","1"
"2020 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","221","220","163","16"
"2020 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","19","18","16","3"
"2020 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","132","128","104","10"
"2020 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","41","41","21","0"
"2020 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","13","13","10","0"
"2020 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","492","489","371","0"
"2020 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","487","486","401","58"
"2020 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","662","655","508","42"
"2020 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","1003","1002","888","308"
"2020 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","2499","2493","2103","539"
