"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","12121","VILLAGE OF EASTMAN - CRAWFORD COUNTY","39","39","26","2"
"2020 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","58","53","41","0"
"2020 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","93","93","76","7"
"2020 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","11","10","1","0"
"2020 General Election","12151","VILLAGE OF MT. STERLING - CRAWFORD COUNTY","10","10","0","0"
"2020 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","93","92","80","24"
"2020 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","10","10","2","0"
"2020 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","66","61","26","0"
"2020 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","1309","1307","1134","291"
"2020 General Election","13002","TOWN OF ALBION - DANE COUNTY","542","541","452","144"
"2020 General Election","13004","TOWN OF BERRY - DANE COUNTY","410","409","368","98"
"2020 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","179","178","146","9"
"2020 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","654","652","552","156"
"2020 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","274","271","198","0"
"2020 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","1558","1557","1192","201"
"2020 General Election","13014","TOWN OF BURKE - DANE COUNTY","1177","1175","959","189"
"2020 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","319","317","252","95"
"2020 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","1823","1821","1557","348"
"2020 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","580","580","475","47"
"2020 General Election","13022","TOWN OF DANE - DANE COUNTY","202","202","157","21"
"2020 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","458","458","350","28"
"2020 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","647","644","552","141"
"2020 General Election","13028","TOWN OF DUNN - DANE COUNTY","2505","2503","2249","808"
"2020 General Election","13032","TOWN OF MADISON - DANE COUNTY","1894","1889","1502","360"
"2020 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","304","298","245","29"
"2020 General Election","13036","TOWN OF MEDINA - DANE COUNTY","433","432","306","36"
"2020 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","3556","3552","3076","754"
"2020 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","413","413","367","93"
"2020 General Election","13042","TOWN OF OREGON - DANE COUNTY","1520","1518","1341","333"
"2020 General Election","13044","TOWN OF PERRY - DANE COUNTY","223","223","194","19"
"2020 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","1428","1428","1293","355"
"2020 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","235","231","181","14"
"2020 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","572","571","495","74"
"2020 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","731","728","578","40"
"2020 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","842","837","656","84"
"2020 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","1221","1221","1082","375"
"2020 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","871","869","735","174"
"2020 General Election","13060","TOWN OF VERMONT - DANE COUNTY","359","359","268","18"
"2020 General Election","13062","TOWN OF VERONA - DANE COUNTY","983","983","853","220"
"2020 General Election","13064","TOWN OF VIENNA - DANE COUNTY","551","550","430","84"
"2020 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","2209","2203","1891","350"
"2020 General Election","13070","TOWN OF YORK - DANE COUNTY","147","144","109","2"
"2020 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","996","996","857","171"
"2020 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","477","477","402","91"
"2020 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","293","293","254","75"
"2020 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","359","359","306","65"
"2020 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","744","743","648","85"
"2020 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","3108","3105","2716","611"
"2020 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","1688","1687","1432","395"
"2020 General Election","13116","VILLAGE OF DANE - DANE COUNTY","311","311","258","39"
"2020 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","754","752","582","46"
"2020 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","4536","4532","3897","828"
"2020 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","739","738","601","106"
"2020 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","1011","1009","819","177"
"2020 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","615","614","525","42"
"2020 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","4606","4604","4176","1240"
"2020 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","3125","3114","2657","579"
"2020 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","5142","5138","4551","1106"
"2020 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","44","44","27","0"
"2020 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","1447","1446","1273","64"
"2020 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","7136","7130","6283","1393"
"2020 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","3684","3683","3198","683"
"2020 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","12597","12583","11061","2068"
"2020 General Election","13251","CITY OF MADISON - DANE COUNTY","118794","118632","102819","15580"
"2020 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","10858","10851","9685","1047"
"2020 General Election","13258","CITY OF MONONA - DANE COUNTY","4548","4547","4041","924"
"2020 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","5529","5521","4829","797"
"2020 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","16014","16003","13925","3424"
"2020 General Election","13286","CITY OF VERONA - DANE COUNTY","6798","6795","6034","1363"
"2020 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","785","784","645","311"
"2020 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","1207","1206","989","159"
"2020 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","117","117","82","6"
"2020 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","186","186","154","10"
"2020 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","78","78","60","4"
"2020 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","142","142","102","29"
"2020 General Election","14014","TOWN OF ELBA - DODGE COUNTY","213","213","177","30"
"2020 General Election","14016","TOWN OF EMMET - DODGE COUNTY","279","279","222","24"
"2020 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","274","272","217","57"
"2020 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","285","284","247","155"
"2020 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","410","410","323","91"
"2020 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","302","302","250","80"
"2020 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","394","394","337","153"
"2020 General Election","14028","TOWN OF LEROY - DODGE COUNTY","195","195","128","4"
"2020 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","188","188","149","43"
"2020 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","212","212","188","41"
"2020 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","205","205","172","16"
"2020 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","185","185","145","10"
"2020 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","730","726","619","302"
"2020 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","128","127","104","15"
"2020 General Election","14042","TOWN OF THERESA - DODGE COUNTY","173","171","132","53"
"2020 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","251","248","192","27"
"2020 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","314","314","254","35"
"2020 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","139","139","121","42"
"2020 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","39","39","34","20"
"2020 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","210","210","171","70"
"2020 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","149","149","117","57"
"2020 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","162","161","122","25"
"2020 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","541","540","469","188"
"2020 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","29","29","17","2"
"2020 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","87","87","70","21"
"2020 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","342","341","303","133"
"2020 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","79","79","58","7"
"2020 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","248","248","205","52"
"2020 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","3874","3871","3228","879"
"2020 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","288","286","248","83"
"2020 General Election","14236","CITY OF HORICON - DODGE COUNTY","852","851","738","256"
"2020 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","388","388","325","151"
"2020 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","1542","1539","1325","614"
"2020 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","2597","2593","2272","964"
"2020 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","551","549","500","115"
"2020 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","223","219","181","7"
"2020 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","110","109","81","6"
"2020 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","593","593","539","195"
"2020 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","238","235","192","16"
"2020 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","370","369","308","34"
"2020 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","577","575","488","100"
"2020 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","316","316","264","41"
"2020 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","1015","1012","877","240"
"2020 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","587","581","495","42"
"2020 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","1400","1397","1259","393"
"2020 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","208","202","172","5"
"2020 General Election","15026","TOWN OF UNION - DOOR COUNTY","263","260","209","26"
"2020 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","350","316","276","33"
"2020 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","164","164","150","46"
"2020 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","144","144","116","22"
"2020 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","77","77","57","2"
"2020 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","542","539","471","89"
"2020 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","3408","3402","3060","839"
"2020 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","230","228","162","17"
"2020 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","172","168","135","12"
"2020 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","167","167","138","10"
"2020 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","28","28","18","2"
"2020 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","39","39","26","3"
"2020 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","180","180","134","19"
"2020 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","241","239","126","4"
"2020 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","81","81","62","1"
"2020 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","116","109","86","1"
"2020 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","131","131","115","3"
"2020 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","246","246","215","24"
"2020 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","231","230","161","18"
"2020 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","251","251","214","41"
"2020 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","202","202","163","14"
"2020 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","558","558","471","31"
"2020 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","242","240","202","54"
"2020 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","309","304","246","45"
"2020 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","73","73","59","6"
"2020 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","94","92","70","10"
"2020 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","130","128","118","41"
"2020 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","209","209","185","68"
"2020 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","7176","7165","6220","1099"
"2020 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","192","191","141","20"
"2020 General Election","17004","TOWN OF DUNN - DUNN COUNTY","315","315","247","40"
"2020 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","151","151","95","8"
"2020 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","378","375","253","13"
"2020 General Election","17010","TOWN OF GRANT - DUNN COUNTY","63","62","43","10"
"2020 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","89","87","66","4"
"2020 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","103","102","67","2"
"2020 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","829","828","674","50"
"2020 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","76","76","48","4"
"2020 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","84","83","64","7"
"2020 General Election","17022","TOWN OF PERU - DUNN COUNTY","43","41","34","0"
"2020 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","564","563","449","44"
"2020 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","147","146","110","21"
"2020 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","78","77","53","8"
"2020 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","45","44","24","3"
"2020 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","183","181","140","18"
"2020 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","386","372","295","90"
"2020 General Election","17036","TOWN OF STANTON - DUNN COUNTY","138","138","98","5"
"2020 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","679","677","592","172"
"2020 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","79","79","55","3"
"2020 General Election","17042","TOWN OF WESTON - DUNN COUNTY","86","86","60","2"
"2020 General Election","17044","TOWN OF WILSON - DUNN COUNTY","62","61","51","2"
"2020 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","139","139","105","19"
"2020 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","225","224","180","35"
"2020 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","15","14","11","0"
"2020 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","153","152","101","7"
"2020 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","55","51","44","5"
"2020 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","12","12","8","3"
"2020 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","26","26","14","1"
"2020 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","3430","3429","2771","593"
"2020 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","235","234","181","25"
"2020 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","495","495","379","50"
"2020 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","122","120","66","5"
"2020 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","151","151","111","6"
"2020 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","50","50","26","0"
"2020 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","236","229","128","10"
"2020 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","162","159","107","26"
"2020 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","54","53","31","1"
"2020 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","1128","1127","931","209"
"2020 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","1093","1093","955","436"
"2020 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","813","807","566","67"
"2020 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","2890","2890","2575","1004"
"2020 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","45","45","24","0"
"2020 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","42","40","30","3"
"2020 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","297","252","174","39"
"2020 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","2714","2709","2334","725"
"2020 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","234","230","179","22"
"2020 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","20527","20499","17892","6039"
"2020 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","26","0","0",""
"2020 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","99","98","70","0"
"2020 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","38","35","24","0"
"2020 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","63","23","19","0"
"2020 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","740","740","639","86"
"2020 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","111","111","82","0"
"2020 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","55","55","39","2"
"2020 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","34","34","31","2"
"2020 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","135","120","96","16"
"2020 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","372","369","271","26"
"2020 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","577","575","440","107"
"2020 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","379","361","302","56"
"2020 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","322","311","225","3"
"2020 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","272","253","180","8"
"2020 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","275","263","176","19"
"2020 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","801","750","546","0"
"2020 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","1318","1310","1066","223"
"2020 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","171","163","141","14"
"2020 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","601","598","502","0"
"2020 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","453","430","297","18"
"2020 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","258","250","211","21"
"2020 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","103","99","69","0"
"2020 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","123","120","97","5"
"2020 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","457","450","395","190"
"2020 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","330","327","266","56"
"2020 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","135","133","109","14"
"2020 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","118","112","88","7"
"2020 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","1762","1754","1554","546"
"2020 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","279","269","208","51"
"2020 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","149","145","125","23"
"2020 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","443","430","371","191"
"2020 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","162","153","98","16"
"2020 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","29","28","25","2"
"2020 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","81","81","64","0"
"2020 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","1250","1244","1070","276"
"2020 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","197","197","155","51"
"2020 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","226","223","201","77"
"2020 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","74","69","50","1"
"2020 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","11099","11089","9528","2427"
"2020 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","2022","2015","1715","496"
"2020 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","37","36","20","2"
"2020 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","94","91","69","7"
"2020 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","88","88","62","8"
"2020 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","15","15","11","4"
"2020 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","9","9","7","2"
"2020 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","96","95","72","0"
"2020 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","91","90","73","3"
"2020 General Election","21016","TOWN OF HILES - FOREST COUNTY","157","157","131","19"
"2020 General Election","21018","TOWN OF LAONA - FOREST COUNTY","253","251","206","35"
"2020 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","272","270","213","36"
"2020 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","221","221","167","22"
"2020 General Election","21024","TOWN OF POPPLE RIVER - FOREST COUNTY","7","7","1","0"
"2020 General Election","21026","TOWN OF ROSS - FOREST COUNTY","12","12","0","0"
"2020 General Election","21028","TOWN OF WABENO - FOREST COUNTY","128","124","92","5"
"2020 General Election","21211","CITY OF CRANDON - FOREST COUNTY","331","329","251","0"
"2020 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","102","99","83","27"
"2020 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","62","62","47","2"
"2020 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","55","54","42","0"
"2020 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","41","40","31","4"
"2020 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","41","41","39","3"
"2020 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","35","35","28","0"
"2020 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","85","84","74","5"
"2020 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","74","74","58","0"
"2020 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","21","20","15","0"
"2020 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","96","94","63","0"
"2020 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","363","362","287","0"
"2020 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","28","22","20","0"
"2020 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","601","600","421","18"
"2020 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","45","44","26","0"
"2020 General Election","22030","TOWN OF LIMA - GRANT COUNTY","145","144","111","12"
"2020 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","28","28","19","1"
"2020 General Election","22034","TOWN OF MARION - GRANT COUNTY","87","87","49","0"
"2020 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","25","25","12","4"
"2020 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","16","16","10","0"
"2020 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","74","69","57","2"
"2020 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","79","77","56","0"
"2020 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","112","111","73","2"
"2020 General Election","22046","TOWN OF PARIS - GRANT COUNTY","137","136","108","11"
"2020 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","40","40","24","0"
"2020 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","391","386","292","15"
"2020 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","139","138","106","8"
"2020 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","178","178","135","7"
"2020 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","116","109","92","10"
"2020 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","48","48","32","0"
"2020 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","42","42","32","0"
"2020 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","65","63","42","0"
"2020 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","20","20","15","4"
"2020 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","47","47","37","0"
"2020 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","50","47","35","0"
"2020 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","99","96","74","9"
"2020 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","76","74","56","6"
"2020 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","177","176","138","49"
"2020 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","228","227","181","28"
"2020 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","270","252","215","63"
"2020 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","103","103","79","4"
"2020 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","118","115","94","8"
"2020 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","28","27","23","1"
"2020 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","226","225","179","20"
"2020 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","19","18","16","3"
"2020 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","135","131","110","13"
"2020 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","45","45","28","3"
"2020 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","13","13","10","0"
"2020 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","506","503","395","13"
"2020 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","501","500","419","72"
"2020 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","669","662","530","49"
"2020 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","1032","1031","925","333"
"2020 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","2605","2598","2249","645"
