"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","12126","VILLAGE OF FERRYVILLE - CRAWFORD COUNTY","13","13","2","0"
"2024 General Election","12131","VILLAGE OF GAYS MILLS - CRAWFORD COUNTY","32","31","4","0"
"2024 General Election","12146","VILLAGE OF LYNXVILLE - CRAWFORD COUNTY","4","4","0","0"
"2024 General Election","12181","VILLAGE OF SOLDIERS GROVE - CRAWFORD COUNTY","31","30","10","0"
"2024 General Election","12182","VILLAGE OF STEUBEN - CRAWFORD COUNTY","4","0","0",""
"2024 General Election","12191","VILLAGE OF WAUZEKA - CRAWFORD COUNTY","13","1","0","0"
"2024 General Election","12271","CITY OF PRAIRIE DU CHIEN - CRAWFORD COUNTY","353","321","141","0"
"2024 General Election","13002","TOWN OF ALBION - DANE COUNTY","99","98","17","0"
"2024 General Election","13004","TOWN OF BERRY - DANE COUNTY","93","93","17","0"
"2024 General Election","13006","TOWN OF BLACK EARTH - DANE COUNTY","63","63","15","0"
"2024 General Election","13008","TOWN OF BLOOMING GROVE - DANE COUNTY","173","172","41","0"
"2024 General Election","13010","TOWN OF BLUE MOUNDS - DANE COUNTY","77","77","39","0"
"2024 General Election","13012","TOWN OF BRISTOL - DANE COUNTY","496","494","124","0"
"2024 General Election","13014","TOWN OF BURKE - DANE COUNTY","342","342","69","0"
"2024 General Election","13016","TOWN OF CHRISTIANA - DANE COUNTY","61","60","3","0"
"2024 General Election","13018","TOWN OF COTTAGE GROVE - DANE COUNTY","418","413","126","0"
"2024 General Election","13020","TOWN OF CROSS PLAINS - DANE COUNTY","168","168","31","0"
"2024 General Election","13022","TOWN OF DANE - DANE COUNTY","64","64","11","0"
"2024 General Election","13024","TOWN OF DEERFIELD - DANE COUNTY","178","170","2","0"
"2024 General Election","13026","TOWN OF DUNKIRK - DANE COUNTY","147","147","30","0"
"2024 General Election","13028","TOWN OF DUNN - DANE COUNTY","514","507","116","0"
"2024 General Election","13034","TOWN OF MAZOMANIE - DANE COUNTY","79","79","26","0"
"2024 General Election","13036","TOWN OF MEDINA - DANE COUNTY","121","121","32","0"
"2024 General Election","13038","TOWN OF MIDDLETON - DANE COUNTY","1188","1177","345","0"
"2024 General Election","13040","TOWN OF MONTROSE - DANE COUNTY","79","79","16","0"
"2024 General Election","13042","TOWN OF OREGON - DANE COUNTY","458","454","110","0"
"2024 General Election","13044","TOWN OF PERRY - DANE COUNTY","74","74","27","0"
"2024 General Election","13046","TOWN OF PLEASANT SPRINGS - DANE COUNTY","315","312","75","0"
"2024 General Election","13048","TOWN OF PRIMROSE - DANE COUNTY","71","64","13","0"
"2024 General Election","13050","TOWN OF ROXBURY - DANE COUNTY","157","157","49","0"
"2024 General Election","13052","TOWN OF RUTLAND - DANE COUNTY","232","232","66","0"
"2024 General Election","13054","TOWN OF SPRINGDALE - DANE COUNTY","241","238","44","0"
"2024 General Election","13056","TOWN OF SPRINGFIELD - DANE COUNTY","277","277","76","0"
"2024 General Election","13058","TOWN OF SUN PRAIRIE - DANE COUNTY","215","213","49","0"
"2024 General Election","13060","TOWN OF VERMONT - DANE COUNTY","107","106","20","0"
"2024 General Election","13062","TOWN OF VERONA - DANE COUNTY","285","259","79","0"
"2024 General Election","13064","TOWN OF VIENNA - DANE COUNTY","151","151","27","0"
"2024 General Election","13066","TOWN OF WESTPORT - DANE COUNTY","711","697","176","0"
"2024 General Election","13070","TOWN OF YORK - DANE COUNTY","46","46","3","0"
"2024 General Election","13106","VILLAGE OF BELLEVILLE - MULTIPLE COUNTIES","326","310","78","0"
"2024 General Election","13107","VILLAGE OF BLACK EARTH - DANE COUNTY","100","99","29","0"
"2024 General Election","13108","VILLAGE OF BLUE MOUNDS - DANE COUNTY","65","65","14","0"
"2024 General Election","13109","VILLAGE OF BROOKLYN - MULTIPLE COUNTIES","90","89","22","0"
"2024 General Election","13111","VILLAGE OF CAMBRIDGE - MULTIPLE COUNTIES","165","155","25","0"
"2024 General Election","13112","VILLAGE OF COTTAGE GROVE - DANE COUNTY","991","985","270","0"
"2024 General Election","13113","VILLAGE OF CROSS PLAINS - DANE COUNTY","385","378","87","0"
"2024 General Election","13116","VILLAGE OF DANE - DANE COUNTY","82","81","14","0"
"2024 General Election","13117","VILLAGE OF DEERFIELD - DANE COUNTY","193","193","51","0"
"2024 General Election","13118","VILLAGE OF DEFOREST - DANE COUNTY","1394","1372","356","0"
"2024 General Election","13151","VILLAGE OF MAPLE BLUFF - DANE COUNTY","214","213","47","0"
"2024 General Election","13152","VILLAGE OF MARSHALL - DANE COUNTY","255","254","80","0"
"2024 General Election","13153","VILLAGE OF MAZOMANIE - DANE COUNTY","157","156","45","0"
"2024 General Election","13154","VILLAGE OF MCFARLAND - DANE COUNTY","1118","1089","259","0"
"2024 General Election","13157","VILLAGE OF MOUNT HOREB - DANE COUNTY","757","724","195","0"
"2024 General Election","13165","VILLAGE OF OREGON - DANE COUNTY","1265","1243","347","0"
"2024 General Election","13176","VILLAGE OF ROCKDALE - DANE COUNTY","11","11","0","0"
"2024 General Election","13181","VILLAGE OF SHOREWOOD HILLS - DANE COUNTY","499","499","109","0"
"2024 General Election","13191","VILLAGE OF WAUNAKEE - DANE COUNTY","2103","1950","507","0"
"2024 General Election","13196","VILLAGE OF WINDSOR - DANE COUNTY","1059","1051","295","0"
"2024 General Election","13225","CITY OF FITCHBURG - DANE COUNTY","4297","4231","1042","0"
"2024 General Election","13251","CITY OF MADISON - DANE COUNTY","33475","32273","6391","0"
"2024 General Election","13255","CITY OF MIDDLETON - DANE COUNTY","3831","3814","1106","0"
"2024 General Election","13258","CITY OF MONONA - DANE COUNTY","1157","1155","283","0"
"2024 General Election","13281","CITY OF STOUGHTON - DANE COUNTY","1700","1690","451","0"
"2024 General Election","13282","CITY OF SUN PRAIRIE - DANE COUNTY","4775","4725","1218","0"
"2024 General Election","13286","CITY OF VERONA - DANE COUNTY","1887","1864","496","0"
"2024 General Election","14002","TOWN OF ASHIPPUN - DODGE COUNTY","146","146","30","0"
"2024 General Election","14004","TOWN OF BEAVER DAM - DODGE COUNTY","372","370","116","0"
"2024 General Election","14006","TOWN OF BURNETT - DODGE COUNTY","29","29","0","0"
"2024 General Election","14008","TOWN OF CALAMUS - DODGE COUNTY","47","46","13","0"
"2024 General Election","14010","TOWN OF CHESTER - DODGE COUNTY","18","18","3","0"
"2024 General Election","14012","TOWN OF CLYMAN - DODGE COUNTY","31","31","3","0"
"2024 General Election","14014","TOWN OF ELBA - DODGE COUNTY","55","54","20","0"
"2024 General Election","14016","TOWN OF EMMET - DODGE COUNTY","65","62","16","0"
"2024 General Election","14018","TOWN OF FOX LAKE - DODGE COUNTY","74","74","17","0"
"2024 General Election","14020","TOWN OF HERMAN - DODGE COUNTY","61","60","17","0"
"2024 General Election","14022","TOWN OF HUBBARD - DODGE COUNTY","110","110","28","0"
"2024 General Election","14024","TOWN OF HUSTISFORD - DODGE COUNTY","70","70","19","0"
"2024 General Election","14026","TOWN OF LEBANON - DODGE COUNTY","60","60","14","0"
"2024 General Election","14028","TOWN OF LEROY - DODGE COUNTY","37","31","8","0"
"2024 General Election","14030","TOWN OF LOMIRA - DODGE COUNTY","42","42","9","0"
"2024 General Election","14032","TOWN OF LOWELL - DODGE COUNTY","48","48","15","0"
"2024 General Election","14034","TOWN OF OAK GROVE - DODGE COUNTY","50","50","11","0"
"2024 General Election","14036","TOWN OF PORTLAND - DODGE COUNTY","44","43","5","0"
"2024 General Election","14038","TOWN OF RUBICON - DODGE COUNTY","158","154","37","0"
"2024 General Election","14040","TOWN OF SHIELDS - DODGE COUNTY","34","34","7","0"
"2024 General Election","14042","TOWN OF THERESA - DODGE COUNTY","36","35","8","0"
"2024 General Election","14044","TOWN OF TRENTON - DODGE COUNTY","63","63","18","0"
"2024 General Election","14046","TOWN OF WESTFORD - DODGE COUNTY","98","98","30","0"
"2024 General Election","14106","VILLAGE OF BROWNSVILLE - DODGE COUNTY","27","27","3","0"
"2024 General Election","14111","VILLAGE OF CLYMAN - DODGE COUNTY","5","5","0","0"
"2024 General Election","14136","VILLAGE OF HUSTISFORD - DODGE COUNTY","42","42","16","0"
"2024 General Election","14141","VILLAGE OF IRON RIDGE - DODGE COUNTY","30","30","12","0"
"2024 General Election","14143","VILLAGE OF KEKOSKEE - DODGE COUNTY","30","30","10","0"
"2024 General Election","14146","VILLAGE OF LOMIRA - DODGE COUNTY","91","91","18","0"
"2024 General Election","14147","VILLAGE OF LOWELL - DODGE COUNTY","11","10","0","0"
"2024 General Election","14161","VILLAGE OF NEOSHO - DODGE COUNTY","25","25","5","0"
"2024 General Election","14176","VILLAGE OF RANDOLPH - MULTIPLE COUNTIES","105","61","11","0"
"2024 General Election","14177","VILLAGE OF REESEVILLE - DODGE COUNTY","21","21","12","0"
"2024 General Election","14186","VILLAGE OF THERESA - DODGE COUNTY","75","75","13","0"
"2024 General Election","14206","CITY OF BEAVER DAM - DODGE COUNTY","1036","1031","306","0"
"2024 General Election","14226","CITY OF FOX LAKE - DODGE COUNTY","66","66","18","0"
"2024 General Election","14236","CITY OF HORICON - DODGE COUNTY","241","238","71","0"
"2024 General Election","14241","CITY OF JUNEAU - DODGE COUNTY","82","62","21","0"
"2024 General Election","14251","CITY OF MAYVILLE - DODGE COUNTY","374","372","106","0"
"2024 General Election","14292","CITY OF WAUPUN - MULTIPLE COUNTIES","462","460","120","0"
"2024 General Election","15002","TOWN OF BAILEYS HARBOR - DOOR COUNTY","139","138","17","0"
"2024 General Election","15004","TOWN OF BRUSSELS - DOOR COUNTY","49","48","18","0"
"2024 General Election","15006","TOWN OF CLAY BANKS - DOOR COUNTY","36","35","5","0"
"2024 General Election","15008","TOWN OF EGG HARBOR - DOOR COUNTY","137","136","27","0"
"2024 General Election","15010","TOWN OF FORESTVILLE - DOOR COUNTY","39","39","3","0"
"2024 General Election","15012","TOWN OF GARDNER - DOOR COUNTY","101","99","29","0"
"2024 General Election","15014","TOWN OF GIBRALTAR - DOOR COUNTY","148","148","15","0"
"2024 General Election","15016","TOWN OF JACKSONPORT - DOOR COUNTY","92","91","1","0"
"2024 General Election","15018","TOWN OF LIBERTY GROVE - DOOR COUNTY","223","211","11","0"
"2024 General Election","15020","TOWN OF NASEWAUPEE - DOOR COUNTY","148","148","35","0"
"2024 General Election","15022","TOWN OF SEVASTOPOL - DOOR COUNTY","294","292","91","0"
"2024 General Election","15024","TOWN OF STURGEON BAY - DOOR COUNTY","63","58","18","0"
"2024 General Election","15026","TOWN OF UNION - DOOR COUNTY","54","52","10","0"
"2024 General Election","15028","TOWN OF WASHINGTON - DOOR COUNTY","75","69","8","0"
"2024 General Election","15118","VILLAGE OF EGG HARBOR - DOOR COUNTY","42","40","4","0"
"2024 General Election","15121","VILLAGE OF EPHRAIM - DOOR COUNTY","43","43","9","0"
"2024 General Election","15127","VILLAGE OF FORESTVILLE - DOOR COUNTY","13","13","0","0"
"2024 General Election","15181","VILLAGE OF SISTER BAY - DOOR COUNTY","161","109","28","0"
"2024 General Election","15281","CITY OF STURGEON BAY - DOOR COUNTY","770","767","224","0"
"2024 General Election","16002","TOWN OF AMNICON - DOUGLAS COUNTY","76","75","6","0"
"2024 General Election","16004","TOWN OF BENNETT - DOUGLAS COUNTY","43","43","15","0"
"2024 General Election","16006","TOWN OF BRULE - DOUGLAS COUNTY","45","45","4","0"
"2024 General Election","16008","TOWN OF CLOVERLAND - DOUGLAS COUNTY","9","8","1","0"
"2024 General Election","16010","TOWN OF DAIRYLAND - DOUGLAS COUNTY","13","13","0","0"
"2024 General Election","16012","TOWN OF GORDON - DOUGLAS COUNTY","53","53","8","0"
"2024 General Election","16014","TOWN OF HAWTHORNE - DOUGLAS COUNTY","46","39","0","0"
"2024 General Election","16016","TOWN OF HIGHLAND - DOUGLAS COUNTY","21","20","10","0"
"2024 General Election","16018","TOWN OF LAKESIDE - DOUGLAS COUNTY","37","36","9","0"
"2024 General Election","16020","TOWN OF MAPLE - DOUGLAS COUNTY","33","32","8","0"
"2024 General Election","16022","TOWN OF OAKLAND - DOUGLAS COUNTY","72","68","11","0"
"2024 General Election","16024","TOWN OF PARKLAND - DOUGLAS COUNTY","33","32","4","0"
"2024 General Election","16026","TOWN OF SOLON SPRINGS - DOUGLAS COUNTY","80","77","7","0"
"2024 General Election","16028","TOWN OF SUMMIT - DOUGLAS COUNTY","55","54","13","0"
"2024 General Election","16030","TOWN OF SUPERIOR - DOUGLAS COUNTY","141","139","26","0"
"2024 General Election","16032","TOWN OF WASCOTT - DOUGLAS COUNTY","83","75","0","0"
"2024 General Election","16146","VILLAGE OF LAKE NEBAGAMON - DOUGLAS COUNTY","105","91","5","0"
"2024 General Election","16165","VILLAGE OF OLIVER - DOUGLAS COUNTY","31","31","8","0"
"2024 General Election","16171","VILLAGE OF POPLAR - DOUGLAS COUNTY","20","18","3","0"
"2024 General Election","16181","VILLAGE OF SOLON SPRINGS - DOUGLAS COUNTY","13","13","8","0"
"2024 General Election","16182","VILLAGE OF SUPERIOR - DOUGLAS COUNTY","37","33","0","0"
"2024 General Election","16281","CITY OF SUPERIOR - DOUGLAS COUNTY","2289","2207","781","0"
"2024 General Election","17002","TOWN OF COLFAX - DUNN COUNTY","78","78","24","0"
"2024 General Election","17004","TOWN OF DUNN - DUNN COUNTY","90","89","36","0"
"2024 General Election","17006","TOWN OF EAU GALLE - DUNN COUNTY","42","40","8","0"
"2024 General Election","17008","TOWN OF ELK MOUND - DUNN COUNTY","105","105","27","0"
"2024 General Election","17010","TOWN OF GRANT - DUNN COUNTY","19","18","1","0"
"2024 General Election","17012","TOWN OF HAY RIVER - DUNN COUNTY","24","24","10","0"
"2024 General Election","17014","TOWN OF LUCAS - DUNN COUNTY","31","31","11","0"
"2024 General Election","17016","TOWN OF MENOMONIE - DUNN COUNTY","294","288","90","0"
"2024 General Election","17018","TOWN OF NEW HAVEN - DUNN COUNTY","25","25","0","0"
"2024 General Election","17020","TOWN OF OTTER CREEK - DUNN COUNTY","25","24","7","0"
"2024 General Election","17022","TOWN OF PERU - DUNN COUNTY","3","3","1","0"
"2024 General Election","17024","TOWN OF RED CEDAR - DUNN COUNTY","186","186","39","0"
"2024 General Election","17026","TOWN OF ROCK CREEK - DUNN COUNTY","40","40","0","0"
"2024 General Election","17028","TOWN OF SAND CREEK - DUNN COUNTY","22","22","6","0"
"2024 General Election","17030","TOWN OF SHERIDAN - DUNN COUNTY","18","18","2","0"
"2024 General Election","17032","TOWN OF SHERMAN - DUNN COUNTY","38","37","9","0"
"2024 General Election","17034","TOWN OF SPRING BROOK - DUNN COUNTY","67","64","15","0"
"2024 General Election","17036","TOWN OF STANTON - DUNN COUNTY","54","54","17","0"
"2024 General Election","17038","TOWN OF TAINTER - DUNN COUNTY","192","192","75","0"
"2024 General Election","17040","TOWN OF TIFFANY - DUNN COUNTY","23","23","3","0"
"2024 General Election","17042","TOWN OF WESTON - DUNN COUNTY","25","25","5","0"
"2024 General Election","17044","TOWN OF WILSON - DUNN COUNTY","26","26","9","0"
"2024 General Election","17106","VILLAGE OF BOYCEVILLE - DUNN COUNTY","29","29","8","0"
"2024 General Election","17111","VILLAGE OF COLFAX - DUNN COUNTY","47","47","9","0"
"2024 General Election","17116","VILLAGE OF DOWNING - DUNN COUNTY","9","9","0","0"
"2024 General Election","17121","VILLAGE OF ELK MOUND - DUNN COUNTY","24","24","5","0"
"2024 General Election","17141","VILLAGE OF KNAPP - DUNN COUNTY","20","20","1","0"
"2024 General Election","17176","VILLAGE OF RIDGELAND - DUNN COUNTY","5","5","1","0"
"2024 General Election","17191","VILLAGE OF WHEELER - DUNN COUNTY","11","11","5","0"
"2024 General Election","17251","CITY OF MENOMONIE - DUNN COUNTY","1080","1069","339","0"
"2024 General Election","18002","TOWN OF BRIDGE CREEK - EAU CLAIRE COUNTY","56","56","17","0"
"2024 General Election","18004","TOWN OF BRUNSWICK - EAU CLAIRE COUNTY","152","149","25","0"
"2024 General Election","18006","TOWN OF CLEAR CREEK - EAU CLAIRE COUNTY","37","37","4","0"
"2024 General Election","18008","TOWN OF DRAMMEN - EAU CLAIRE COUNTY","30","29","3","0"
"2024 General Election","18010","TOWN OF FAIRCHILD - EAU CLAIRE COUNTY","8","7","1","0"
"2024 General Election","18012","TOWN OF LINCOLN - EAU CLAIRE COUNTY","54","53","6","0"
"2024 General Election","18014","TOWN OF LUDINGTON - EAU CLAIRE COUNTY","40","38","6","0"
"2024 General Election","18016","TOWN OF OTTER CREEK - EAU CLAIRE COUNTY","19","19","0","0"
"2024 General Election","18018","TOWN OF PLEASANT VALLEY - EAU CLAIRE COUNTY","323","323","93","0"
"2024 General Election","18020","TOWN OF SEYMOUR - EAU CLAIRE COUNTY","233","226","61","0"
"2024 General Election","18022","TOWN OF UNION - EAU CLAIRE COUNTY","237","232","49","0"
"2024 General Election","18024","TOWN OF WASHINGTON - EAU CLAIRE COUNTY","669","660","192","0"
"2024 General Election","18026","TOWN OF WILSON - EAU CLAIRE COUNTY","8","7","1","0"
"2024 General Election","18126","VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY","24","24","2","0"
"2024 General Election","18127","VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY","44","41","9","0"
"2024 General Election","18201","CITY OF ALTOONA - EAU CLAIRE COUNTY","843","841","234","0"
"2024 General Election","18202","CITY OF AUGUSTA - EAU CLAIRE COUNTY","59","58","12","0"
"2024 General Election","18221","CITY OF EAU CLAIRE - MULTIPLE COUNTIES","5082","4856","1473","0"
"2024 General Election","19002","TOWN OF AURORA - FLORENCE COUNTY","48","46","11","0"
"2024 General Election","19004","TOWN OF COMMONWEALTH - FLORENCE COUNTY","21","21","12","0"
"2024 General Election","19006","TOWN OF FENCE - FLORENCE COUNTY","6","0","0",""
"2024 General Election","19008","TOWN OF FERN - FLORENCE COUNTY","35","33","15","0"
"2024 General Election","19010","TOWN OF FLORENCE - FLORENCE COUNTY","179","179","61","0"
"2024 General Election","19012","TOWN OF HOMESTEAD - FLORENCE COUNTY","26","25","5","0"
"2024 General Election","19014","TOWN OF LONG LAKE - FLORENCE COUNTY","23","0","0",""
"2024 General Election","19016","TOWN OF TIPLER - FLORENCE COUNTY","9","9","3","0"
"2024 General Election","20002","TOWN OF ALTO - FOND DU LAC COUNTY","26","25","1","0"
"2024 General Election","20004","TOWN OF ASHFORD - FOND DU LAC COUNTY","92","73","14","0"
"2024 General Election","20006","TOWN OF AUBURN - FOND DU LAC COUNTY","126","113","13","0"
"2024 General Election","20008","TOWN OF BYRON - FOND DU LAC COUNTY","100","96","25","0"
"2024 General Election","20010","TOWN OF CALUMET - FOND DU LAC COUNTY","89","86","16","0"
"2024 General Election","20012","TOWN OF EDEN - FOND DU LAC COUNTY","47","43","1","0"
"2024 General Election","20014","TOWN OF ELDORADO - FOND DU LAC COUNTY","66","66","11","0"
"2024 General Election","20016","TOWN OF EMPIRE - FOND DU LAC COUNTY","231","230","36","0"
"2024 General Election","20018","TOWN OF FOND DU LAC - FOND DU LAC COUNTY","324","292","70","0"
"2024 General Election","20020","TOWN OF FOREST - FOND DU LAC COUNTY","44","44","8","0"
"2024 General Election","20022","TOWN OF FRIENDSHIP - FOND DU LAC COUNTY","217","202","0","0"
"2024 General Election","20024","TOWN OF LAMARTINE - FOND DU LAC COUNTY","94","91","22","0"
"2024 General Election","20026","TOWN OF MARSHFIELD - FOND DU LAC COUNTY","53","40","11","0"
"2024 General Election","20028","TOWN OF METOMEN - FOND DU LAC COUNTY","32","29","3","0"
"2024 General Election","20030","TOWN OF OAKFIELD - FOND DU LAC COUNTY","26","26","3","0"
"2024 General Election","20032","TOWN OF OSCEOLA - FOND DU LAC COUNTY","78","66","11","0"
"2024 General Election","20034","TOWN OF RIPON - FOND DU LAC COUNTY","45","45","9","0"
"2024 General Election","20036","TOWN OF ROSENDALE - FOND DU LAC COUNTY","38","36","4","0"
"2024 General Election","20038","TOWN OF SPRINGVALE - FOND DU LAC COUNTY","29","28","6","0"
"2024 General Election","20040","TOWN OF TAYCHEEDAH - FOND DU LAC COUNTY","381","373","77","0"
"2024 General Election","20042","TOWN OF WAUPUN - FOND DU LAC COUNTY","45","45","13","0"
"2024 General Election","20106","VILLAGE OF BRANDON - FOND DU LAC COUNTY","38","38","9","0"
"2024 General Election","20111","VILLAGE OF CAMPBELLSPORT - FOND DU LAC COUNTY","64","64","18","0"
"2024 General Election","20121","VILLAGE OF EDEN - FOND DU LAC COUNTY","23","21","0","0"
"2024 General Election","20126","VILLAGE OF FAIRWATER - FOND DU LAC COUNTY","4","4","1","0"
"2024 General Election","20151","VILLAGE OF MOUNT CALVARY - FOND DU LAC COUNTY","19","18","7","0"
"2024 General Election","20161","VILLAGE OF NORTH FOND DU LAC - FOND DU LAC COUNTY","314","314","98","0"
"2024 General Election","20165","VILLAGE OF OAKFIELD - FOND DU LAC COUNTY","37","37","3","0"
"2024 General Election","20176","VILLAGE OF ROSENDALE - FOND DU LAC COUNTY","44","42","15","0"
"2024 General Election","20181","VILLAGE OF ST. CLOUD - FOND DU LAC COUNTY","22","20","4","0"
"2024 General Election","20226","CITY OF FOND DU LAC - FOND DU LAC COUNTY","2932","2694","738","0"
"2024 General Election","20276","CITY OF RIPON - FOND DU LAC COUNTY","531","527","115","0"
"2024 General Election","21002","TOWN OF ALVIN - FOREST COUNTY","6","0","0",""
"2024 General Election","21004","TOWN OF ARGONNE - FOREST COUNTY","44","33","14","0"
"2024 General Election","21006","TOWN OF ARMSTRONG CREEK - FOREST COUNTY","17","17","1","0"
"2024 General Election","21008","TOWN OF BLACKWELL - FOREST COUNTY","3","3","2","0"
"2024 General Election","21010","TOWN OF CASWELL - FOREST COUNTY","8","8","0","0"
"2024 General Election","21012","TOWN OF CRANDON - FOREST COUNTY","30","27","0","0"
"2024 General Election","21014","TOWN OF FREEDOM - FOREST COUNTY","33","31","7","0"
"2024 General Election","21016","TOWN OF HILES - FOREST COUNTY","66","66","0","0"
"2024 General Election","21018","TOWN OF LAONA - FOREST COUNTY","78","78","7","0"
"2024 General Election","21020","TOWN OF LINCOLN - FOREST COUNTY","84","84","0","0"
"2024 General Election","21022","TOWN OF NASHVILLE - FOREST COUNTY","75","75","21","0"
"2024 General Election","21026","TOWN OF ROSS - FOREST COUNTY","2","0","0",""
"2024 General Election","21028","TOWN OF WABENO - FOREST COUNTY","47","38","1","0"
"2024 General Election","21211","CITY OF CRANDON - FOREST COUNTY","70","69","14","0"
"2024 General Election","22002","TOWN OF BEETOWN - GRANT COUNTY","17","17","6","0"
"2024 General Election","22004","TOWN OF BLOOMINGTON - GRANT COUNTY","18","18","5","0"
"2024 General Election","22006","TOWN OF BOSCOBEL - GRANT COUNTY","9","9","5","0"
"2024 General Election","22008","TOWN OF CASSVILLE - GRANT COUNTY","9","9","2","0"
"2024 General Election","22010","TOWN OF CASTLE ROCK - GRANT COUNTY","7","7","1","0"
"2024 General Election","22012","TOWN OF CLIFTON - GRANT COUNTY","5","4","0","0"
"2024 General Election","22014","TOWN OF ELLENBORO - GRANT COUNTY","27","27","8","0"
"2024 General Election","22016","TOWN OF FENNIMORE - GRANT COUNTY","28","25","6","0"
"2024 General Election","22018","TOWN OF GLEN HAVEN - GRANT COUNTY","6","6","0","0"
"2024 General Election","22020","TOWN OF HARRISON - GRANT COUNTY","27","27","0","0"
"2024 General Election","22022","TOWN OF HAZEL GREEN - GRANT COUNTY","61","61","5","0"
"2024 General Election","22024","TOWN OF HICKORY GROVE - GRANT COUNTY","9","9","2","0"
"2024 General Election","22026","TOWN OF JAMESTOWN - GRANT COUNTY","179","165","14","0"
"2024 General Election","22028","TOWN OF LIBERTY - GRANT COUNTY","9","9","0","0"
"2024 General Election","22030","TOWN OF LIMA - GRANT COUNTY","29","28","10","0"
"2024 General Election","22032","TOWN OF LITTLE GRANT - GRANT COUNTY","7","7","0","0"
"2024 General Election","22034","TOWN OF MARION - GRANT COUNTY","25","25","8","0"
"2024 General Election","22036","TOWN OF MILLVILLE - GRANT COUNTY","3","3","0","0"
"2024 General Election","22038","TOWN OF MOUNT HOPE - GRANT COUNTY","8","8","3","0"
"2024 General Election","22040","TOWN OF MOUNT IDA - GRANT COUNTY","15","15","2","0"
"2024 General Election","22042","TOWN OF MUSCODA - GRANT COUNTY","9","8","1","0"
"2024 General Election","22044","TOWN OF NORTH LANCASTER - GRANT COUNTY","21","18","3","0"
"2024 General Election","22046","TOWN OF PARIS - GRANT COUNTY","32","26","0","0"
"2024 General Election","22048","TOWN OF PATCH GROVE - GRANT COUNTY","8","7","0","0"
"2024 General Election","22050","TOWN OF PLATTEVILLE - GRANT COUNTY","145","142","20","0"
"2024 General Election","22052","TOWN OF POTOSI - GRANT COUNTY","27","26","0","0"
"2024 General Election","22054","TOWN OF SMELSER - GRANT COUNTY","60","54","12","0"
"2024 General Election","22056","TOWN OF SOUTH LANCASTER - GRANT COUNTY","29","15","3","0"
"2024 General Election","22058","TOWN OF WATERLOO - GRANT COUNTY","29","25","0","0"
"2024 General Election","22060","TOWN OF WATTERSTOWN - GRANT COUNTY","11","11","1","0"
"2024 General Election","22062","TOWN OF WINGVILLE - GRANT COUNTY","14","14","0","0"
"2024 General Election","22064","TOWN OF WOODMAN - GRANT COUNTY","6","5","0","0"
"2024 General Election","22066","TOWN OF WYALUSING - GRANT COUNTY","16","16","2","0"
"2024 General Election","22106","VILLAGE OF BAGLEY - GRANT COUNTY","32","27","0","0"
"2024 General Election","22107","VILLAGE OF BLOOMINGTON - GRANT COUNTY","23","23","4","0"
"2024 General Election","22108","VILLAGE OF BLUE RIVER - GRANT COUNTY","9","9","5","0"
"2024 General Election","22111","VILLAGE OF CASSVILLE - GRANT COUNTY","32","32","6","0"
"2024 General Election","22116","VILLAGE OF DICKEYVILLE - GRANT COUNTY","37","37","7","0"
"2024 General Election","22136","VILLAGE OF HAZEL GREEN - MULTIPLE COUNTIES","66","66","22","0"
"2024 General Election","22147","VILLAGE OF LIVINGSTON - MULTIPLE COUNTIES","20","20","5","0"
"2024 General Election","22151","VILLAGE OF MONTFORT - MULTIPLE COUNTIES","22","22","0","0"
"2024 General Election","22152","VILLAGE OF MOUNT HOPE - GRANT COUNTY","3","1","0","0"
"2024 General Election","22153","VILLAGE OF MUSCODA - MULTIPLE COUNTIES","83","81","18","0"
"2024 General Election","22171","VILLAGE OF PATCH GROVE - GRANT COUNTY","7","7","1","0"
"2024 General Election","22172","VILLAGE OF POTOSI - GRANT COUNTY","33","32","16","0"
"2024 General Election","22186","VILLAGE OF TENNYSON - GRANT COUNTY","11","11","0","0"
"2024 General Election","22191","VILLAGE OF WOODMAN - GRANT COUNTY","5","5","1","0"
"2024 General Election","22206","CITY OF BOSCOBEL - GRANT COUNTY","127","126","36","0"
"2024 General Election","22211","CITY OF CUBA CITY - MULTIPLE COUNTIES","150","150","41","0"
"2024 General Election","22226","CITY OF FENNIMORE - GRANT COUNTY","179","179","44","0"
"2024 General Election","22246","CITY OF LANCASTER - GRANT COUNTY","208","207","59","0"
"2024 General Election","22271","CITY OF PLATTEVILLE - GRANT COUNTY","612","604","164","0"
"2024 General Election","23002","TOWN OF ADAMS - GREEN COUNTY","24","24","0","0"
"2024 General Election","23004","TOWN OF ALBANY - GREEN COUNTY","81","80","0","0"
"2024 General Election","23006","TOWN OF BROOKLYN - GREEN COUNTY","88","88","16","0"
"2024 General Election","23008","TOWN OF CADIZ - GREEN COUNTY","35","35","7","0"
"2024 General Election","23010","TOWN OF CLARNO - GREEN COUNTY","62","59","24","0"
"2024 General Election","23012","TOWN OF DECATUR - GREEN COUNTY","86","85","27","0"
"2024 General Election","23014","TOWN OF EXETER - GREEN COUNTY","206","203","53","0"
